name,yahoo_ticker,isin,country,exchange,sector,enabled
Selkirk Group PLC,SELK.L,,GB,LSE,,true
Seplat Petroleum Development Company PLC,SEPL.L,NGSEPLAT0008,GB,LSE,,true
Sequoia Econ Infrastructure,SEQI.L,GG00BV54HY67,GB,LSE,,true
Schroder European Reit Plc,SERE.L,GB00BY7R8K77,GB,LSE,,true
S4 Capital PLC,SFOR.L,GB00BFZZM640,GB,LSE,,true
Severfield PLC,SFR.L,GB00B27YGJ97,GB,LSE,,true
Software Circle plc,SFT.L,,GB,LSE,,true
Sage Group PLC,SGE.L,GB00B8C3BL03,GB,LSE,,true
Segro Plc,SGRO.L,GB00B5ZN1N88,GB,LSE,,true
Shawbrook Group PLC,SHAW.L,,GB,LSE,,true
Shaftesbury Capital PLC,SHC.L,GB00B62G9D36,GB,LSE,,true
Shell plc,SHEL.L,GB00BP6MXD84,GB,LSE,,true
SIG plc,SHI.L,GB0008025412,GB,LSE,,true
Tufton Oceanic Assets Ltd,SHIP.L,GG00BDFC1649,GB,LSE,,true
Shoe Zone PLC,SHOE.L,GB00BLTVCF91,GB,LSE,,true
Sherborne Investors Guernsey C Ltd,SIGC.L,GG00BZ3C3B94,GB,LSE,,true
Symphony International Holdings Ltd,SIHL.L,VGG548121059,GB,LSE,,true
Schroder Japan Growth Fund,SJG.L,GB0008022849,GB,LSE,,true
Shuka Minerals Plc,SKA.L,,GB,LSE,,true
Skillcast Group PLC,SKL.L,,GB,LSE,,true
H C Slingsby PLC,SLNG.L,GB0008138009,GB,LSE,,true
Sylvania Platinum Limited,SLP.L,BMG864081044,GB,LSE,,true
SL Private Equity,SLPE.L,,GB,LSE,,true
TwentyFour Select Monthly Income Fund Ltd,SMIF.L,GG00BJVDZ946,GB,LSE,,true
Smiths Group PLC,SMIN.L,GB00B1WY2338,GB,LSE,,true
J Smart Co Contractors PLC,SMJ.L,GB00B76BK617,GB,LSE,,true
Strategic Minerals Plc,SML.L,GB00B4W8PD74,GB,LSE,,true
Samsung Electronics Co. Ltd,SMSD.L,US7960502018,GB,LSE,,true
Samsung Electronics Co. Ltd,SMSN.L,US7960508882,GB,LSE,,true
Scottish Mortgage Investment Trust plc,SMT.L,GB00BLDYK618,GB,LSE,,true
WH Smith PLC,SMWH.L,GB00B2PDGW16,GB,LSE,,true
Smith & Nephew PLC,SN.L,GB0009223206,GB,LSE,,true
Sunda Energy Plc,SNDA.L,,GB,LSE,,true
Senior PLC,SNR.L,GB0007958233,GB,LSE,,true
Sabien Technology Group Plc,SNT.L,GB00BN6JG812,GB,LSE,,true
Smiths News PLC,SNWS.L,GB00B17WCR61,GB,LSE,,true
Synectics plc,SNX.L,GB0007156838,GB,LSE,,true
Social Housing REIT plc,SOHO.L,GB00BF0P7H59,GB,LSE,,true
Schroder Oriental Income Fund,SOI.L,GB00B0CRWN59,GB,LSE,,true
Solid State Plc,SOLI.L,GB0008237132,GB,LSE,,true
Somero Enterprise Inc,SOM.L,USU834501038,GB,LSE,,true
Sorted Group Holdings Plc,SORT.L,GB00BPDX2041,GB,LSE,,true
Sosandar Plc,SOS.L,GB00BDGS8G04,GB,LSE,,true
Sound Energy PLC,SOU.L,GB00B90XFF12,GB,LSE,,true
Southern Energy Corp,SOUC.L,CA8428133059,GB,LSE,,true
Secure Property Development & Investment Plc,SPDI.L,CY0102102213,GB,LSE,,true
Inspecs Group plc,SPEC.L,GB00BK6JPP03,GB,LSE,,true
Spire Healthcare Group Plc,SPI.L,GB00BNLPYF73,GB,LSE,,true
Spiritus Mundi PLC,SPMU.L,GB00BMHR3L94,GB,LSE,,true
Springfield Properties Plc,SPR.L,GB00BF1QPG26,GB,LSE,,true
Spectra Systems Corporation,SPSC.L,,GB,LSE,,true
Spectra Systems Corp,SPSY.L,US84756T1060,GB,LSE,,true
Spirax Group plc,SPX.L,GB00BWFGQN14,GB,LSE,,true
Serica Energy PLC,SQZ.L,GB00B0CY5V57,GB,LSE,,true
Stelrad Group PLC,SRAD.L,GB00BMHRMV23,GB,LSE,,true
Serabi Gold PLC,SRB.L,GB00BG5NDX91,GB,LSE,,true
Sigmaroc PLC,SRC.L,GB00BYX5K988,GB,LSE,,true
Sirius Real Estate Limited,SRE.L,GG00B1W3VF54,GB,LSE,,true
Schroder Real Estate Investment Trust Ltd,SREI.L,GB00B01HM147,GB,LSE,,true
Sunrise Resources Plc,SRES.L,GB00B075Z681,GB,LSE,,true
Serco Group,SRP.L,GB0007973794,GB,LSE,,true
SRT Marine Systems plc,SRT.L,GB00B0M8KM36,GB,LSE,,true
SSE PLC,SSE.L,GB0007908733,GB,LSE,,true
SERAPHIM SPACE INVESTMENT TRUST PLC,SSIC.L,GB00BW6HS596,GB,LSE,,true
Seraphim Space Investment Trust PLC,SSIT.L,GB00BKPG0138,GB,LSE,,true
SSP Group PLC,SSPG.L,GB00BGBN7C04,GB,LSE,,true
The Scottish Oriental Smaller Companies Trust plc,SST.L,GB0007836132,GB,LSE,,true
Safestay PLC,SSTY.L,GB00BKT0J702,GB,LSE,,true
Staffline Group Plc,STAF.L,GB00B040L800,GB,LSE,,true
Standard Chartered PLC,STAN.L,GB0004082847,GB,LSE,,true
Star Energy Group Plc,STAR.L,JE00B8WSDY21,GB,LSE,,true
Secure Trust Bank PLC,STB.L,GB00B6TKHP66,GB,LSE,,true
Steppe Cement,STCM.L,MYA004433001,GB,LSE,,true
SThree plc,STEM.L,GB00B0KM9T71,GB,LSE,,true
Strip Tinning Holdings PLC,STG.L,,GB,LSE,,true
St. James's Place plc,STJ.L,GB0007669376,GB,LSE,,true
STS Global Income & Growth Trust PLC,STS.L,GB00B09G3N23,GB,LSE,,true
STV Group plc,STVG.L,GB00B3CX3644,GB,LSE,,true
Shield Therapeutics plc,STX.L,GB00BYV81293,GB,LSE,,true
Sutton Harbour Holdings plc,SUH.L,GB0008659202,GB,LSE,,true
Surgical Innovations Group plc,SUN.L,GB0004016704,GB,LSE,,true
SUNBELT RENTALS HOLDINGS CDI,SUNB.L,,GB,LSE,,true
Supreme PLC,SUP.L,GB00BDT89C08,GB,LSE,,true
Supermarket Income REIT PLC,SUPR.L,GB00BF345X11,GB,LSE,,true
Sure Ventures PLC,SURE.L,GB00BYWYZ460,GB,LSE,,true
S&U plc,SUS.L,GB0007655037,GB,LSE,,true
Seneca Growth Capital VCT plc,SVCT.L,,GB,LSE,,true
Sovereign Metals Ltd,SVML.L,AU000000SVM6,GB,LSE,,true
Solvonis Therapeutics plc,SVNS.L,,GB,LSE,,true
Savills,SVS.L,GB00B135BJ46,GB,LSE,,true
Severn Trent PLC,SVT.L,GB00B1FH8J72,GB,LSE,,true
Shearwater Group plc,SWG.L,GB00B00T3528,GB,LSE,,true
Smurfit Westrock Plc,SWR.L,IE00028FXN24,GB,LSE,,true
Switch Metals Plc,SWT.L,,GB,LSE,,true
Symphony Environmental Technologies plc,SYM.L,GB0009589168,GB,LSE,,true
Synergia Energy Ltd.,SYN.L,AU0000233538,GB,LSE,,true
Syncona Limited,SYNC.L,GG00B8P59C08,GB,LSE,,true
Synthomer plc,SYNT.L,GB00BNTVWJ75,GB,LSE,,true
SysGroup PLC,SYS.L,GB00BYT18182,GB,LSE,,true
System1 Group PLC,SYS1.L,GB00B1GVQH21,GB,LSE,,true
Becket Invest Plc,TAB.L,GB00BMWKKL25,GB,LSE,,true
Tatton Asset Management plc,TAM.L,GB00BYX1P358,GB,LSE,,true
Tanfield Group PLC,TAN.L,GB00B4QHFM95,GB,LSE,,true
Tan Delta Systems PLC,TAND.L,GB00BMV2DK99,GB,LSE,,true
Tap Global Group Plc,TAP.L,IL0011320343,GB,LSE,,true
Talon Resources PLC,TAR.L,GB00BM8SQP62,GB,LSE,,true
Tate & Lyle PLC,TATE.L,GB00BP92CJ43,GB,LSE,,true
Tavistock Investments Plc,TAVI.L,GB00BLNMLS43,GB,LSE,,true
TBC Bank Group PLC,TBCG.L,GB00BYT18307,GB,LSE,,true
Tinybuild Inc,TBLD.L,USU8884H1033,GB,LSE,,true
The Beauty Tech Group PLC,TBTG.L,,GB,LSE,,true
TP ICAP Group PLC,TCAP.L,JE00BMDZN391,GB,LSE,,true
Theracryf Plc,TCF.L,,GB,LSE,,true
TEAM plc,TEAM.L,,GB,LSE,,true
Telecom Egypt Company S.A.E,TEEG.L,,GB,LSE,,true
Tekcapital plc,TEK.L,GB00BKXGY798,GB,LSE,,true
Templeton Emerging Markets Investment Trust TEMIT,TEM.L,GB00BKPG0S09,GB,LSE,,true
Ten Lifestyle Group PLC,TENG.L,GB00BF188X60,GB,LSE,,true
Telecom Plus PLC,TEP.L,GB0008794710,GB,LSE,,true
NeoTerra Group Plc,TERA.L,,GB,LSE,,true
Tern Plc,TERN.L,GB00BFPMV798,GB,LSE,,true
Treatt PLC,TET.L,GB00BKS7YK08,GB,LSE,,true
Tetragon Financial Group Ltd,TFG.L,GG00B1RMC548,GB,LSE,,true
Tetragon Financial Group Ltd,TFGS.L,GG00B1RMC548,GB,LSE,,true
TwentyFour Income Fund Ltd,TFIF.L,GG00B90J5Z95,GB,LSE,,true
FW Thorpe PLC,TFW.L,GB00BC9ZLX92,GB,LSE,,true
Thungela Resources Limited,TGA.L,ZAE000296554,GB,LSE,,true
Tekmar Group plc,TGP.L,,GB,LSE,,true
Thalassa Holdings Ltd,THAL.L,VGG878801114,GB,LSE,,true
Thalia Therapeutics Plc,THAT.L,,GB,LSE,,true
THG Holdings PLC,THG.L,GB00BMTV7393,GB,LSE,,true
Thor Mining PLC,THR.L,GB00BD0NBV71,GB,LSE,,true
Target Healthcare REIT Ltd,THRL.L,GB00BJGTLF51,GB,LSE,,true
Thruvision Group PLC,THRU.L,GB00B627R876,GB,LSE,,true
Tharisa plc,THS.L,,GB,LSE,,true
Thor Explorations Ltd.,THX.L,CA8851491040,GB,LSE,,true
Tialis Essential IT PLC,TIA.L,,GB,LSE,,true
Crimson Tide plc,TIDE.L,GB0002080082,GB,LSE,,true
Team Internet Group PLC,TIG.L,GB00BCCW4X83,GB,LSE,,true
Time Finance PLC,TIME.L,GB00BCDBXK43,GB,LSE,,true
Cornish Metals plc,TIN.L,,GB,LSE,,true
Tiger Royalties and investments Plc,TIR.L,GB0002308525,GB,LSE,,true
Taseko Mines Limited,TKO.L,,GB,LSE,,true
Tullow Oil PLC,TLW.L,GB0001500809,GB,LSE,,true
Technology Minerals PLC,TM1.L,GB00BP094P47,GB,LSE,,true
The Mission Group plc,TMG.L,,GB,LSE,,true
Taylor Maritime Investments Ltd,TMI.L,GG00BP2NJT37,GB,LSE,,true
Taylor Maritime Investments Limited,TMIP.L,GG00BP2NJT37,GB,LSE,,true
Time Out Group plc,TMO.L,GB00BYYV0629,GB,LSE,,true
Temple Bar Investment Trust,TMPL.L,GB00BMV92D64,GB,LSE,,true
TMT Investments PLC,TMT.L,JE00B3RQZ289,GB,LSE,,true
Tandem Group,TND.L,GB00B460T373,GB,LSE,,true
TomCo Energy Plc,TOM.L,IM00BZBXMN96,GB,LSE,,true
Titon Holdings Plc,TON.L,GB0008941402,GB,LSE,,true
Tooru Plc,TOO.L,,GB,LSE,,true
Chenavari Toro Income Fund Limited,TORG.L,,GB,LSE,,true
Toro Ltd,TORO.L,GG00BWBSDM98,GB,LSE,,true
HANATOUR SERVICE INC.,TOUR.L,US4096502079,GB,LSE,,true
Town Centre Securities PLC,TOWN.L,GB0003062816,GB,LSE,,true
Property Franchise Group PLC,TPFG.L,GB00BH0WFH67,GB,LSE,,true
Travis Perkins PLC,TPK.L,GB00BK9RKT01,GB,LSE,,true
Topps Tiles PLC,TPT.L,GB00B18P5K83,GB,LSE,,true
TPXimpact Holdings plc,TPX.L,,GB,LSE,,true
t42 IoT Tracking Solutions PLC,TRAC.L,JE00BKVDPL34,GB,LSE,,true
Trafalgar New Homes Plc,TRAF.L,GB00BMGS6031,GB,LSE,,true
Tribal Group plc,TRB.L,GB0030181522,GB,LSE,,true
Tracsis Plc,TRCS.L,GB00B28HSF71,GB,LSE,,true
Triad Group PLC,TRD.L,GB0009035741,GB,LSE,,true
Trifast plc,TRI.L,GB0008883927,GB,LSE,,true
Renewables Infrastructure Grp,TRIG.L,GG00BBHX2H91,GB,LSE,,true
Trellus Health plc,TRLS.L,,GB,LSE,,true
Trainline Plc,TRN.L,GB00BKDTK925,GB,LSE,,true
Tower Resources plc,TRP.L,GB00BZ6D6J81,GB,LSE,,true
Trustpilot Group PLC,TRST.L,GB00BNK9TP58,GB,LSE,,true
Transense Technologies PLC,TRT.L,GB00BDHDTH21,GB,LSE,,true
Trufin PLC,TRU.L,JE00BYVWJZ03,GB,LSE,,true
Truetide plc,TRUE.L,GB00B13XV322,GB,LSE,,true
TR Property Investment Trust plc,TRY.L,GB0009064097,GB,LSE,,true
Tesco PLC,TSCO.L,GB00BLGZ9862,GB,LSE,,true
Touchstar plc,TST.L,GB00BD9YDB55,GB,LSE,,true
Tristel,TSTL.L,GB00B07RVT99,GB,LSE,,true
TotalEnergies SE,TTE.L,,GB,LSE,,true
TT Electronics Plc,TTG.L,GB0008711763,GB,LSE,,true
Tata Steel Limited,TTST.L,,GB,LSE,,true
Tungsten West PLC,TUN.L,,GB,LSE,,true
Focusrite Plc,TUNE.L,GB00BSBMW716,GB,LSE,,true
Thames Ventures VCT 1,TV1.L,,GB,LSE,,true
Taylor Wimpey PLC,TW.L,GB0008782301,GB,LSE,,true
Touchstone Exploration Inc,TXP.L,CA89156L1085,GB,LSE,,true
Tertiary Minerals Plc,TYM.L,GB0008854563,GB,LSE,,true
Toyota Motor Corp,TYT.L,JP3633400001,GB,LSE,,true
Unicorn AIM VCT plc,UAV.L,GB00B1RTFN43,GB,LSE,,true
UBLS,UBLS.L,US90953P2011,GB,LSE,,true
Utilico Emerging Markets Ltd,UEM.L,GB00BD45S967,GB,LSE,,true
Alien Metals Ltd,UFO.L,VGG017351021,GB,LSE,,true
Union Jack Oil plc,UJO.L,GB00BLH1S316,GB,LSE,,true
Ukrproduct Group,UKR.L,GB00B03HK741,GB,LSE,,true
Greencoat UK Wind PLC,UKW.L,GB00B8SC6K54,GB,LSE,,true
Ultimate Products Plc,ULTP.L,,GB,LSE,,true
Unilever PLC,ULVR.L,GB00BVZK7T90,GB,LSE,,true
Unicorn Mineral Resources PLC,UMR.L,IE000H00V4G5,GB,LSE,,true
United Oil & Gas Plc,UOG.L,,GB,LSE,,true
Upland Resources Ltd,UPL.L,JE00BJXN4P16,GB,LSE,,true
UPL Ltd. GDR,UPLL.L,,GB,LSE,,true
Uniphar Group PLC,UPR.L,IE00BJ5FQX74,GB,LSE,,true
URU Metals Ltd,URU.L,VGG930042012,GB,LSE,,true
Baillie Gifford US Growth Trust PLC,USA.L,GB00BDFGHW41,GB,LSE,,true
US Solar Fund Plc,USF.L,,GB,LSE,,true
US Solar Fund PLC,USFP.L,GB00BJCWFX49,GB,LSE,,true
Unite Group PLC,UTG.L,GB0006928617,GB,LSE,,true
UIL Ltd,UTL.L,BMG917071026,GB,LSE,,true
UIL Finance Limited,UTLH.L,,GB,LSE,,true
United Utilities Group PLC,UU.L,GB00B39J2M42,GB,LSE,,true
ValiRx plc,VAL.L,GB00BLH13C52,GB,LSE,,true
Valterra Platinum Limited,VALT.L,ZAE000013181,GB,LSE,,true
Van Elle Holdings PLC,VANL.L,GB00BYX4TP46,GB,LSE,,true
Vanquis Banking Group PLC,VANQ.L,GB00B1Z4ST84,GB,LSE,,true
Vast Resources PLC,VAST.L,GB00BMD68046,GB,LSE,,true
Victoria PLC,VCP.L,GB00BZC0LC10,GB,LSE,,true
Victrex plc,VCT.L,GB0009292243,GB,LSE,,true
Vietnam Enterprise Investments Limited,VEIL.L,,GB,LSE,,true
Velocity Composites plc,VEL.L,GB00BF339H01,GB,LSE,,true
Victorian Plumbing Group PLC,VIC.L,GB00BNVVHD43,GB,LSE,,true
Videndum Plc,VID.L,GB0009296665,GB,LSE,,true
Virgin Wines UK PLC,VINO.L,GB00BN33TR63,GB,LSE,,true
Value & Income Trust,VIP.L,GB0008484718,GB,LSE,,true
Volvere PLC,VLE.L,GB0032302688,GB,LSE,,true
Venture Life Group PLC,VLG.L,GB00BFPM8908,GB,LSE,,true
Volex Plc,VLX.L,GB0009390070,GB,LSE,,true
Vianet Group Plc,VNET.L,GB00B13YVN56,GB,LSE,,true
VietNam Holding Limited,VNH.L,,GB,LSE,,true
Vodafone Group PLC,VOD.L,GB00BH4HKS39,GB,LSE,,true
VinaCapital Vietnam Opportunity Fund,VOF.L,GG00BYXVT888,GB,LSE,,true
Vox Valor Capital Ltd.,VOX.L,KYG9507A1094,GB,LSE,,true
Vp plc,VP.L,GB0009286963,GB,LSE,,true
Verici Dx Plc,VRCI.L,GB00BM8HZD43,GB,LSE,,true
VPC Specialty Lending Investments PLC,VSL.L,,GB,LSE,,true
Vesuvius PLC,VSVS.L,GB00B82YXW83,GB,LSE,,true
Volta Finance Limited,VTA.L,,GB,LSE,,true
Volta Finance Ltd,VTAS.L,GG00B1GHHH78,GB,LSE,,true
Vertu Motors Plc,VTU.L,GB00B1GK4645,GB,LSE,,true
Vistry Group PLC,VTY.L,GB0001859296,GB,LSE,,true
Warpaint London PLC,W7L.L,GB00BYMF3676,GB,LSE,,true
Water Intelligence plc,WATR.L,GB00BZ973D04,GB,LSE,,true
Wildcat Petroleum Plc,WCAT.L,,GB,LSE,,true
Weir Group PLC,WEIR.L,GB0009465807,GB,LSE,,true
Wilmington PLC,WIL.L,GB0009692319,GB,LSE,,true
Naked Wines plc,WINE.L,GB00B021F836,GB,LSE,,true
M Winkworth PLC,WINK.L,GB00B4TT7L53,GB,LSE,,true
Axa Property Trust,WINV.L,GG00BHXH0C87,GB,LSE,,true
Wise plc,WISE.L,GB00BL9YR756,GB,LSE,,true
Wickes Group PLC,WIX.L,GB00BL6C2002,GB,LSE,,true
Wizz Air Holdings PLC,WIZZ.L,JE00BN574F90,GB,LSE,,true
Watkin Jones PLC,WJG.L,GB00BD6RF223,GB,LSE,,true
Workspace Group PLC,WKP.L,GB00B67G5X01,GB,LSE,,true
Winking Studios Limited,WKS.L,,GB,LSE,,true
WML,WML.L,US97717T1060,GB,LSE,,true
Wellnex Life Limited,WNX.L,AU0000162281,GB,LSE,,true
Watches Of Switzerland Group PLC,WOSG.L,GB00BJDQQ870,GB,LSE,,true
Windar Photonics Plc,WPHO.L,GB00BTFR4F17,GB,LSE,,true
Wheaton Precious Metals Corp,WPM.L,CA9628791027,GB,LSE,,true
WPP PLC,WPP.L,JE00B8KF9B49,GB,LSE,,true
Works co uk PLC,WRKS.L,GB00BF5HBF20,GB,LSE,,true
Wishbone Gold Plc,WSBN.L,GI000A2PX455,GB,LSE,,true
Worldsec Ltd,WSL.L,BMG9774L1019,GB,LSE,,true
Wynnstay Properties PLC,WSP.L,GB0009842898,GB,LSE,,true
Whitbread PLC,WTB.L,GB00B1KJJ408,GB,LSE,,true
Westmount Energy Limited,WTE.L,GB00B0S5KR31,GB,LSE,,true
Winvia Entertainment PLC,WVIA.L,,GB,LSE,,true
Worldwide Healthcare Trust Plc,WWH.L,GB0003385308,GB,LSE,,true
Wynnstay Group Plc,WYN.L,GB0034212331,GB,LSE,,true
Xaar plc,XAR.L,GB0001570810,GB,LSE,,true
XP Factory PLC,XPF.L,GB00BDB79J29,GB,LSE,,true
XP Power Ltd,XPP.L,SG9999003735,GB,LSE,,true
XPS Pensions Group PLC,XPS.L,GB00BDDN1T20,GB,LSE,,true
Xeros Technology Group Plc,XSG.L,GB00BMGYBJ57,GB,LSE,,true
Xtract Resources PLC,XTR.L,GB00BYSX2795,GB,LSE,,true
Yellow Cake PLC,YCA.L,JE00BF50RG45,GB,LSE,,true
Young & Co’S Brewery A,YNGA.L,GB00B2NDK765,GB,LSE,,true
Young & Co.'s Brewery P.L.C,YNGN.L,GB00B2NDK989,GB,LSE,,true
YouGov plc,YOU.L,GB00B1VQ6H25,GB,LSE,,true
Yu Group PLC,YU.L,GB00BYQDPD80,GB,LSE,,true
Zambeef Products PLC,ZAM.L,,GB,LSE,,true
Zenova Group PLC,ZED.L,GB00BNVVH568,GB,LSE,,true
Zegona Communications Plc,ZEG.L,GB00BVGBY890,GB,LSE,,true
Zenith Energy Ltd,ZEN.L,,GB,LSE,,true
ZENB,ZENB.L,US98935J1025,GB,LSE,,true
ZIGUP plc,ZIG.L,GB00B41H7391,GB,LSE,,true
Zinc Media Group,ZIN.L,GB00BJVLR251,GB,LSE,,true
Zanaga Iron Ore Co Ltd,ZIOC.L,VGG9888M1023,GB,LSE,,true
Zinnwald Lithium PLC,ZNWD.L,GB00BFN4GY99,GB,LSE,,true
Zoo Digital Group Plc,ZOO.L,GB00B1FQDL10,GB,LSE,,true
Zephyr Energy PLC,ZPHR.L,GB00BF44KY60,GB,LSE,,true
Zotefoams PLC,ZTF.L,GB0009896605,GB,LSE,,true
Great Western Mining Corp Plc,8GW.IR,IE00B1FR8863,IE,EURONEXT,,true
AIB Group PLC,A5G.IR,IE00BF0L3536,IE,EURONEXT,,true
Bank of Ireland Group PLC,BIRG.IR,IE00BD1RP616,IE,EURONEXT,,true
Cairn Homes PLC,C5H.IR,IE00BWY4ZF18,IE,EURONEXT,,true
Donegal Investment Group PLC,DQ7A.IR,IE000TIRQBE1,IE,EURONEXT,,true
FBD Holdings PLC,EG7.IR,IE0003290289,IE,EURONEXT,,true
Glanbia PLC,GL9.IR,IE0000669501,IE,EURONEXT,,true
Greencoat Renewables PLC,GRP.IR,IE00BF2NR112,IE,EURONEXT,,true
Glenveagh Properties PLC,GVR.IR,IE00BD6JX574,IE,EURONEXT,,true
Hostelworld Group PLC,HSW.IR,GB00BYYN4225,IE,EURONEXT,,true
Irish Continental Group PLC,IR5B.IR,IE00BLP58571,IE,EURONEXT,,true
Irish Residential Properties,IRES.IR,IE00BJ34P519,IE,EURONEXT,,true
Kenmare Resources PLC,KMR.IR,IE00BDC5DG00,IE,EURONEXT,,true
Kingspan Group plc,KRX.IR,IE0004927939,IE,EURONEXT,,true
Kerry Group,KRZ.IR,IE0004906560,IE,EURONEXT,,true
Mincon Group plc,MIO.IR,IE00BD64C665,IE,EURONEXT,,true
Malin Corporation plc,MLC.IR,IE00BVGC3741,IE,EURONEXT,,true
Origin Enterprises Plc,OIZ.IR,IE00B1WV4493,IE,EURONEXT,,true
PERMANENT TSB GROUP HOLDINGS PLC,PTSB.IR,,IE,EURONEXT,,true
Ryanair Holdings plc,RYA.IR,IE00BYTBXV33,IE,EURONEXT,,true
Uniphar Group PLC,UPR.IR,IE00BJ5FQX74,IE,EURONEXT,,true
Aalberts Industries NV,AALB.AS,NL0000852564,NL,EURONEXT,,true
ABN Amro Group NV,ABN.AS,NL0011540547,NL,EURONEXT,,true
Amsterdam Commodities NV,ACOMO.AS,NL0000313286,NL,EURONEXT,,true
Koninklijke Ahold Delhaize NV,AD.AS,NL0011794037,NL,EURONEXT,,true
Adyen NV,ADYEN.AS,NL0012969182,NL,EURONEXT,,true
Aegon NV,AGN.AS,BMG0112X1056,NL,EURONEXT,,true
AFC Ajax NV,AJAX.AS,NL0000018034,NL,EURONEXT,,true
Akzo Nobel NV,AKZA.AS,NL0013267909,NL,EURONEXT,,true
Alfen Beheer BV,ALFEN.AS,NL0012817175,NL,EURONEXT,,true
Allfunds Group Ltd,ALLFG.AS,GB00BNTJ3546,NL,EURONEXT,,true
Alumexx N.V.,ALX.AS,NL0012194724,NL,EURONEXT,,true
AMG Critical Materials N.V.,AMG.AS,NL0000888691,NL,EURONEXT,,true
ALMUNDA PROFESSIONAL,AMUND.AS,,NL,EURONEXT,,true
Aperam SA,APAM.AS,LU0569974404,NL,EURONEXT,,true
Arcadis N.V.,ARCAD.AS,NL0006237562,NL,EURONEXT,,true
ASM International NV,ASM.AS,NL0000334118,NL,EURONEXT,,true
ASML Holding N.V.,ASML.AS,NL0010273215,NL,EURONEXT,,true
ASR Nederland NV,ASRNL.AS,NL0011872643,NL,EURONEXT,,true
Avantium Holding BV,AVTX.AS,NL0012047823,NL,EURONEXT,,true
Accsys Technologies,AXS.AS,GB00BQQFX454,NL,EURONEXT,,true
Azerion Group N.V.,AZRN.AS,NL00150006Z9,NL,EURONEXT,,true
Koninklijke BAM Groep NV,BAMNB.AS,NL0000337319,NL,EURONEXT,,true
BE Semiconductor Industries NV,BESI.AS,NL0012866412,NL,EURONEXT,,true
Bever Holding NV,BEVER.AS,NL0000285278,NL,EURONEXT,,true
Basic Fit NV,BFIT.AS,NL0011872650,NL,EURONEXT,,true
iSh Brzil LTN BRL Gvt Bnd,BLTN.AS,DE000A2QP4D2,NL,EURONEXT,,true
Banijay Group NV,BNJ.AS,NL0015000X07,NL,EURONEXT,,true
Brunel International NV,BRNL.AS,NL0010776944,NL,EURONEXT,,true
Cabka N.V.,CABKA.AS,,NL,EURONEXT,,true
21Shares AG,CANTN.AS,,NL,EURONEXT,,true
Coca-Cola Europacific Partners PLC,CCEP.AS,GB00BDCPN049,NL,EURONEXT,,true
CM.com NV,CMCOM.AS,NL0012747059,NL,EURONEXT,,true
Colt CZ Group SE,COLT.AS,CZ0009008942,NL,EURONEXT,,true
Corbion NV,CRBN.AS,NL0010583399,NL,EURONEXT,,true
CSG N.V.,CSG.AS,NL0015073TS8,NL,EURONEXT,,true
Ctac N.V,CTAC.AS,NL0000345577,NL,EURONEXT,,true
CTP N.V.,CTPNV.AS,NL00150006R6,NL,EURONEXT,,true
CVC Capital Partners PLC,CVC.AS,JE00BRX98089,NL,EURONEXT,,true
DSM-Firmenich AG,DSFIR.AS,CH1216478797,NL,EURONEXT,,true
GREEN EARTH GROUP N.V.,EARTH.AS,NL0009169515,NL,EURONEXT,,true
Ease2pay NV,EAS2P.AS,NL0000345627,NL,EURONEXT,,true
Ebusco Holding BV,EBUS.AS,NL0015002AG2,NL,EURONEXT,,true
Eurocommercial Properties N.V.,ECMPA.AS,NL0015000K93,NL,EURONEXT,,true
Eurocastle Investment Ltd,ECT.AS,GB00B94QM994,NL,EURONEXT,,true
Envipco Holding N.V.,ENVI.AS,NL0015000GX8,NL,EURONEXT,,true
Exor N.V.,EXO.AS,NL0012059018,NL,EURONEXT,,true
Fastned B.V.,FAST.AS,NL0013654809,NL,EURONEXT,,true
Ferrovial SE,FER.AS,NL0015001FS8,NL,EURONEXT,,true
Ferrari Group PLC,FERGR.AS,GB00BN0VZ646,NL,EURONEXT,,true
ForFarmers NV,FFARM.AS,NL0011832811,NL,EURONEXT,,true
Flow Traders BV,FLOW.AS,BMG3602E1084,NL,EURONEXT,,true
Fugro N.V.,FUR.AS,NL00150003E1,NL,EURONEXT,,true
Galapagos N.V.,GLPG.AS,BE0003818359,NL,EURONEXT,,true
Amundi Physical Gold ETC C,GOLD.AS,FR0013416716,NL,EURONEXT,,true
HAL Trust,HAL.AS,BMG455841020,NL,EURONEXT,,true
HAVAS SA,HAVAS.AS,NL0015002K83,NL,EURONEXT,,true
Heineken,HEIA.AS,NL0000009165,NL,EURONEXT,,true
Koninklijke Heijmans N.V.,HEIJM.AS,NL0009269109,NL,EURONEXT,,true
Heineken Holding NV,HEIO.AS,NL0000008977,NL,EURONEXT,,true
Holland Colours NV,HOLCO.AS,NL0000440311,NL,EURONEXT,,true
Green Earth Group N.V.,HWK.AS,NL0010556726,NL,EURONEXT,,true
Hydratec Industries NV,HYDRA.AS,NL0009391242,NL,EURONEXT,,true
Iex Group NV,IEX.AS,NL0010556726,NL,EURONEXT,,true
IMCD NV,IMCD.AS,NL0010801007,NL,EURONEXT,,true
ING Groep NV,INGA.AS,NL0011821202,NL,EURONEXT,,true
Inpost SA,INPST.AS,LU2290522684,NL,EURONEXT,,true
Kendrion NV,KENDR.AS,NL0000852531,NL,EURONEXT,,true
